id,datum,nove_pripady,nove_reinfekce,pripady_neockovani_neprodelali,pripady_neockovani_prodelali,pripady_ockovani_neprodelali,pripady_ockovani_prodelali,hospitalizace_bez_reinfekce,hospitalizace_vcetne_reinfekce,hospitalizace_pouze_reinfekce,nove_hospitalizace,nove_hospitalizace_komplet,hospitalizace_neockovani_neprodelali,hospitalizace_neockovani_prodelali,hospitalizace_ockovani_neprodelali,hospitalizace_ockovani_prodelali,jip_bez_reinfekce,jip_vcetne_reinfekce,jip_pouze_reinfekce,nove_jip,nove_jip_komplet,jip_neockovani_neprodelali,jip_neockovani_prodelali,jip_ockovani_neprodelali,jip_ockovani_prodelali
89840322-1ef9-4d37-8a5f-7a9687244c01,2022-01-16,7246,866,3188,404,4058,462,1626,1668,42,92,97,1028,19,598,23,328,333,5,12,7,238,3,90,2
5167f462-986e-4d43-bd19-5dc5ec823da3,2022-01-17,20315,1977,8765,924,11550,1053,1774,1827,53,202,237,1114,22,660,31,326,335,9,36,22,234,3,92,6
34ce0fc5-5f1f-4dbb-88f4-2acd491f0fc1,2022-01-18,28504,3619,13059,1911,15445,1708,1683,1738,55,196,214,1020,22,663,33,301,307,6,25,18,219,3,82,3
401da30b-1a12-4eda-9a90-0239e0576236,2022-01-19,26027,4627,11934,2396,14093,2231,1630,1685,55,207,229,940,22,690,33,290,295,5,35,21,201,3,89,2
7d8bc6e3-08ea-44fb-9e0a-930ca25465d5,2022-01-20,26942,3600,11655,1791,15287,1809,1596,1662,66,232,245,909,28,687,38,267,272,5,26,15,185,3,82,2
73ac97e8-6182-4fed-a6da-08ef0b145c01,2022-01-21,26638,3022,11842,1497,14796,1525,1567,1638,71,240,248,869,32,698,39,254,261,7,28,18,171,4,83,3
da60c3d6-0bb7-4685-8c58-10b3ad42accb,2022-01-22,18359,2199,8373,1145,9986,1054,1469,1540,71,167,178,795,32,674,39,267,275,8,32,18,168,4,99,4
9179cbb4-76a6-4074-9ba3-b4b1e25fb075,2022-01-23,12903,3546,5237,1783,7666,1763,1534,1616,82,200,210,820,37,714,45,263,270,7,33,31,162,4,101,3
81a1002c-96bb-4158-ab32-96c29f2bed09,2022-01-24,30400,3125,12709,1402,17691,1723,1811,1914,103,347,389,967,41,844,62,263,269,6,31,32,158,3,105,3
ab9fefff-3ab3-4a50-9045-977edcf2588c,2022-01-25,39642,2414,18497,1352,21145,1062,1844,1946,102,335,355,948,43,896,59,264,272,8,32,24,161,4,103,4
83f4fc83-5bad-4370-9ee1-372557156ce4,2022-01-26,54705,4845,25120,3195,29585,1650,1941,2038,97,360,379,954,46,987,51,253,259,6,27,17,151,3,102,3
de5bab02-782d-4009-93c0-8ad749c5a9f4,2022-01-27,34818,16204,15666,8171,19152,8033,2080,2205,125,395,439,998,56,1082,69,260,272,12,49,38,147,7,113,5
8e1baaa7-7fe5-42cf-ac9b-e62a557a79e5,2022-01-28,47279,7955,21218,4193,26061,3762,2242,2387,145,407,459,1030,65,1212,80,267,278,11,55,36,141,6,126,5
04e5189f-049b-4a12-8a52-42f26a78bd09,2022-01-29,18289,3147,7982,1618,10307,1529,2087,2212,125,265,282,963,58,1124,67,268,276,8,34,21,142,6,126,2
27992ea9-b093-49d0-9637-e0fc8870ce5f,2022-01-30,23944,3815,9826,1813,14118,2002,2242,2380,138,301,321,1021,63,1221,75,286,299,13,52,35,149,9,137,4
9b963969-2013-4100-8a7a-08bbabbbeb14,2022-01-31,29562,5020,12105,2459,17457,2561,2703,2865,162,564,623,1245,67,1458,95,303,314,11,51,41,163,7,140,4
e37df0e9-3781-46c9-8acb-429473427de0,2022-02-01,57247,9721,26201,5320,31046,4401,2883,3066,183,617,660,1306,74,1577,109,311,324,13,48,34,172,9,139,4
a101af53-01c1-4e79-9bb2-ef113fc135c3,2022-02-02,43341,7362,19978,4052,23363,3310,3030,3223,193,574,607,1366,83,1664,110,319,333,14,55,42,179,9,140,5
2320fd5a-39bc-44ec-a92f-6ca443926c5e,2022-02-03,37696,6541,17003,3380,20693,3161,3107,3304,197,514,550,1395,83,1712,114,292,305,13,40,36,162,8,130,5
82dbfd64-c36b-4f4e-aba2-a17154e94d05,2022-02-04,28739,5146,12679,2637,16060,2509,3199,3414,215,535,576,1430,86,1769,129,294,307,13,50,33,165,6,129,7
f5752db5-38dd-4c94-9a4f-7ae5d5d086b8,2022-02-05,24009,3980,10242,1916,13767,2064,3021,3223,202,351,378,1382,80,1639,122,316,331,15,54,40,176,7,140,8
4139403c-654c-4fcf-a168-616b9a756fca,2022-02-06,9071,1476,3172,598,5899,878,3100,3306,206,321,344,1414,83,1686,123,332,347,15,47,24,185,7,147,8
58053642-34f4-4111-b8bd-67945a0b86e8,2022-02-07,29632,5361,11679,2643,17953,2718,3666,3916,250,762,834,1661,98,2005,152,342,357,15,53,40,190,6,152,9
c57d2a60-b2a6-4f76-a4fe-ed9133068182,2022-02-08,37815,6592,17089,3579,20726,3013,3708,3970,262,636,695,1671,110,2037,152,345,359,14,52,30,179,5,166,9
2d56fca9-69c8-4614-83e3-48e02840ede9,2022-02-09,29052,4967,12664,2614,16388,2353,3763,4030,267,658,709,1682,115,2081,152,371,383,12,74,60,185,4,186,8
d46e3bab-e536-474f-be74-a84e4051249e,2022-02-10,22672,3847,9373,1874,13299,1973,3816,4094,278,586,627,1692,121,2124,157,365,380,15,60,39,184,4,181,11
b7ab3917-b251-426c-8098-1be9e4bb6944,2022-02-11,22148,4053,9069,1981,13079,2072,3885,4167,282,562,606,1762,119,2123,163,378,393,15,66,41,195,5,183,10
2de962da-2223-41b9-83e4-c4e53fee827b,2022-02-12,10953,1802,4252,854,6701,948,3584,3839,255,316,336,1602,112,1982,143,364,375,11,35,19,192,4,172,7
bf7b90d2-0626-4195-a2a2-ef0b4a2910a0,2022-02-13,7196,1103,2333,377,4863,726,3618,3867,249,319,342,1615,110,2003,139,365,377,12,39,23,191,3,174,9
bf2a75ce-684c-4bf7-8260-4a881734cda7,2022-02-14,19486,3688,7413,1717,12073,1971,4040,4326,286,683,772,1726,119,2314,167,387,399,12,53,38,199,4,188,8
058f696a-9ef5-4dcb-a31e-f1913668d963,2022-02-15,28289,5009,12119,2731,16170,2278,3905,4193,288,567,620,1670,125,2235,163,403,416,13,63,35,210,3,193,10
efc27c28-86dd-40cb-9fd1-96008c3d31bc,2022-02-16,16996,2884,7030,1457,9966,1427,3825,4097,272,551,583,1667,116,2158,156,389,398,9,58,43,204,2,185,7
8ed4f98d-bf3b-48d8-8d83-fa8d455758bb,2022-02-17,15533,2884,5988,1341,9545,1543,3749,4024,275,489,525,1617,116,2132,159,367,380,13,54,36,190,5,177,8
7a79eae2-e452-42dd-bb70-c6a904e2683d,2022-02-18,13778,2566,5483,1237,8295,1329,3534,3798,264,447,496,1503,115,2031,149,350,364,14,44,31,185,4,165,10
325c9544-545c-471e-92a5-b4702dfad593,2022-02-19,8224,1318,3210,603,5014,715,3236,3493,257,262,290,1396,106,1840,151,340,355,15,48,29,174,5,166,10
63612d18-d3de-44b9-8e1e-558ee450e280,2022-02-20,4274,674,1361,265,2913,409,3276,3536,260,284,311,1415,112,1861,148,352,366,14,34,26,185,4,167,10
e2acb691-3dc5-4fa1-b6e9-104aa16f0687,2022-02-21,13460,2514,4775,1120,8685,1394,3632,3917,285,563,630,1563,118,2069,167,367,383,16,58,46,193,4,174,12
b64733dd-8062-4f80-bd71-2c86434948e0,2022-02-22,14223,2569,5751,1318,8472,1251,3421,3677,256,454,526,1475,99,1946,157,353,367,14,43,31,188,3,165,11
42b586be-41aa-4b85-b56f-996c046b7923,2022-02-23,11212,2013,4385,991,6827,1022,3249,3489,240,447,485,1401,97,1848,143,359,375,16,61,44,191,5,168,11
c949307a-f9ba-4205-818d-2082a632c7d3,2022-02-24,10040,1841,3778,902,6262,939,3200,3436,236,394,465,1389,94,1811,142,353,371,18,45,38,183,5,170,13
fc2800cf-1317-4586-af83-daf6a376ba80,2022-02-25,9121,1720,3444,825,5677,895,3035,3264,229,346,394,1339,91,1696,138,315,331,16,37,29,164,3,151,13
5730ebef-891b-44a6-9eaf-161f56ed5d88,2022-02-26,5592,958,1963,421,3629,537,2713,2911,198,221,231,1205,78,1508,120,305,319,14,32,18,156,3,149,11
60c34409-eaef-462b-83cf-92d3d13104c6,2022-02-27,3326,480,956,170,2370,310,2749,2941,192,222,240,1230,76,1519,116,312,329,17,34,27,162,6,150,11
c358fff8-22de-4dbe-9e65-24b14af0a674,2022-02-28,10169,1866,3361,898,6808,968,3044,3265,221,431,486,1348,88,1696,133,302,322,20,35,27,158,8,144,12
d721cefe-af79-4d48-9d88-4c4590b0cd3a,2022-03-01,11629,2215,4441,1100,7188,1115,2816,3028,212,338,406,1228,86,1588,126,288,310,22,37,27,155,8,133,14
c0da118d-2ffa-4c91-934b-d23c13ea2fca,2022-03-02,8970,1670,3460,821,5510,849,2597,2783,186,284,308,1148,71,1449,115,268,286,18,26,10,147,7,121,11
b8ae0c62-df45-4d53-b8dc-0404c990f530,2022-03-03,8082,1558,2983,776,5099,782,2466,2646,180,309,327,1081,72,1385,108,240,259,19,27,18,136,7,104,12
52e9935e-788d-4dd5-bf9d-0f25b135f71d,2022-03-04,8258,1594,3074,785,5184,809,2341,2529,188,311,381,1022,72,1319,116,224,242,18,37,27,131,6,93,12
577925ab-d50f-4b3f-ab62-f0349b8b13ca,2022-03-05,4564,825,1731,409,2833,416,2048,2212,164,196,210,908,65,1140,99,219,239,20,24,18,132,6,87,14
8175ca11-85b7-4a16-86b8-77a5aadffbff,2022-03-06,2575,461,824,203,1751,258,2097,2263,166,203,223,912,63,1185,103,219,239,20,23,18,125,7,94,13
b4cecfcb-e9c4-4b32-b2c5-237ffa1d44cc,2022-03-07,10475,1988,3459,926,7016,1062,2380,2573,193,357,444,1029,72,1351,121,220,237,17,27,26,132,6,88,11
58134a4d-c250-4ed6-8579-59647b657f8e,2022-03-08,10494,1975,3743,950,6751,1025,2300,2487,187,323,373,972,63,1328,124,206,221,15,23,14,119,6,87,9
f1b08d52-65f2-45fa-96e9-98446b924991,2022-03-09,9091,1678,3119,824,5972,854,2248,2418,170,344,372,940,61,1308,109,190,205,15,37,25,105,7,85,8
0164cc96-6d9b-4dba-9f74-3e0e038b7ed8,2022-03-10,8245,1546,2826,716,5419,830,2181,2349,168,296,320,911,56,1270,112,184,197,13,27,19,98,6,86,7
3fa79a49-c07f-4ddf-91c5-8fc200b607e8,2022-03-11,8357,1652,2845,820,5512,832,2172,2342,170,305,332,893,60,1279,110,179,189,10,27,16,95,5,84,5
4a1ba980-bfc3-400e-8142-048665a24366,2022-03-12,4429,755,1543,382,2886,373,1993,2155,162,203,226,834,54,1159,108,168,180,12,26,19,95,6,73,6
96f4df67-6c98-4070-b63b-34cc5fae38ff,2022-03-13,2756,431,848,201,1908,230,2038,2194,156,196,209,857,53,1181,103,185,197,12,28,21,105,5,80,7
c7c17eb1-f8bd-40aa-9252-37cf1ec5f8a0,2022-03-14,10826,2068,3296,908,7530,1160,2323,2507,184,389,436,966,65,1357,119,190,200,10,25,20,103,5,87,5
c267c960-28d6-4311-904d-ef89d0ef21de,2022-03-15,10717,1939,3533,938,7184,1001,2262,2446,184,353,398,910,70,1352,114,184,196,12,31,23,98,5,86,7
d7a72061-47a9-44eb-973c-d0755be6071d,2022-03-16,8555,1641,2764,804,5791,837,2200,2388,188,348,396,877,77,1323,111,185,195,10,23,17,96,4,89,6
94671be4-d165-46cb-a90c-8ece4087b77a,2022-03-17,8158,1486,2569,658,5589,828,2149,2326,177,269,293,845,72,1304,105,192,201,9,34,27,92,4,100,5
b36c2c3a-143c-4dee-aad0-7f9ad9bab2ee,2022-03-18,8718,1649,2805,752,5913,897,2129,2297,168,303,333,840,63,1289,105,181,189,8,24,19,87,4,94,4
477d2ecf-00d9-4290-879e-7b22c3f7ebff,2022-03-19,4790,781,1502,344,3288,437,1914,2062,148,176,184,747,56,1167,92,171,178,7,18,11,86,3,85,4
a7f4f9bc-e0c7-4e2a-8453-1df5b6209429,2022-03-20,2277,370,605,154,1672,216,1951,2103,152,183,192,749,59,1202,93,182,191,9,29,20,85,4,97,5
78c6df77-f370-42c4-ba46-05d3bcad06c6,2022-03-21,10421,2059,2951,859,7470,1200,2202,2371,169,341,384,851,65,1351,104,206,215,9,40,34,101,3,105,6
177303c5-a1cb-473e-9b81-e0d077cb047b,2022-03-22,10494,1971,3247,900,7247,1071,2145,2302,157,305,329,805,54,1340,103,193,203,10,29,20,93,4,100,6
f0dd00a4-ea77-44d2-96b2-88980f26081d,2022-03-23,8482,1545,2558,714,5924,831,2055,2204,149,243,270,774,53,1281,96,190,198,8,24,17,93,3,97,5
4d4fc1b7-062b-4598-a43c-81d24f01aaea,2022-03-24,7119,1340,2172,592,4947,748,1960,2102,142,240,254,748,50,1212,92,194,204,10,29,16,94,4,100,6
a87a80ea-ef1a-43de-9b4b-22e3536fea95,2022-03-25,7546,1397,2330,626,5216,771,1959,2095,136,298,326,744,45,1215,91,189,198,9,29,22,91,4,98,5
5c3bd3ca-092a-4646-aa75-5eafc6b43a26,2022-03-26,3520,647,1063,303,2457,344,1704,1819,115,140,146,660,39,1044,76,181,193,12,21,15,87,5,94,7
0d36c6ca-af6d-47f6-896e-a2f12ee0d8b4,2022-03-27,2245,346,615,142,1630,204,1724,1837,113,157,165,665,38,1059,75,171,184,13,16,11,81,6,90,7
9ce27f53-6f79-433f-8d13-241ea018cd3c,2022-03-28,8815,1668,2426,717,6389,951,1998,2147,149,351,408,749,52,1249,97,185,197,12,39,32,80,5,105,7
9a5a9530-6e29-43ac-a466-3df5930c507b,2022-03-29,8910,1653,2518,761,6392,892,1917,2056,139,270,293,714,47,1203,92,183,194,11,28,23,74,5,109,6
a1ff0ac3-8b22-40cb-af59-d394be75d644,2022-03-30,7396,1331,2119,610,5277,721,1809,1938,129,257,272,676,47,1133,82,173,182,9,25,17,72,5,101,4
28911e0a-e72c-4ab2-a823-6f709814c44b,2022-03-31,6488,1278,1810,530,4678,748,1751,1865,114,232,247,639,40,1112,74,164,173,9,20,16,67,5,97,4
a0b26150-52d6-4d87-b8af-349c661dd642,2022-04-01,5979,1118,1702,493,4277,625,1686,1803,117,214,232,612,42,1074,75,159,169,10,23,16,66,5,93,5
ea6fbdb3-aa30-4dac-8c7b-2fcf82c52e83,2022-04-02,2590,467,702,192,1888,275,1544,1645,101,157,167,567,34,977,67,151,161,10,20,12,64,5,87,5
4d8bb249-f9d6-4532-8a38-dfdbc7867ea5,2022-04-03,1661,313,405,112,1256,201,1521,1624,103,115,119,550,38,971,65,152,164,12,16,11,66,8,86,4
c4c0d2b8-d6cd-4f10-a7a7-2411dfcc102a,2022-04-04,6562,1277,1724,534,4838,743,1741,1866,125,273,321,624,45,1117,80,153,164,11,14,16,64,7,89,4
71bc654a-0f08-49f4-99d8-5edea79bc09d,2022-04-05,6703,1251,1895,560,4808,691,1715,1833,118,235,272,620,39,1095,79,159,167,8,29,23,70,5,89,3
7daabc41-0857-4462-9975-dc05d69e9dfe,2022-04-06,5292,1080,1389,467,3903,613,1613,1740,127,227,258,584,47,1029,80,154,165,11,28,19,67,6,87,5
bf9c3b84-65e0-40f4-b5ba-d2c74c9d38de,2022-04-07,4981,913,1360,395,3621,518,1512,1633,121,162,176,528,46,984,75,142,156,14,22,18,60,8,82,6
8d4d7ae9-50ad-42c8-958e-cbfb3f788f04,2022-04-08,4140,796,1182,346,2958,450,1433,1556,123,171,188,500,50,933,73,137,147,10,14,11,58,5,79,5
2f005f2f-390e-430a-8973-576ae7fa5a59,2022-04-09,2253,397,645,174,1608,223,1240,1349,109,116,121,431,44,809,65,116,127,11,16,14,44,7,72,4
39281dec-b56f-4277-ab4b-33e6fc9601e9,2022-04-10,1397,210,355,85,1042,125,1254,1362,108,112,119,441,39,813,69,114,125,11,13,10,43,6,71,5
9eb32324-20ae-4205-be19-2409c1071f3e,2022-04-11,4743,953,1125,404,3618,549,1390,1515,125,203,225,465,47,925,78,122,133,11,25,20,45,5,77,6
94fb76c3-ab7b-4056-9979-d2a89b6b104b,2022-04-12,4033,782,1128,362,2905,420,1348,1460,112,193,210,447,45,901,67,121,128,7,20,14,43,3,78,4
e551955d-076e-4691-8d43-5ba18571148a,2022-04-13,3468,603,906,237,2562,366,1268,1369,101,190,201,414,37,854,64,124,133,9,19,13,44,3,80,6
870e0e33-e0b1-4e77-a003-760c12d9f9ef,2022-04-14,3301,640,920,274,2381,366,1189,1280,91,162,175,381,35,808,56,116,126,10,23,12,41,5,75,5
01caa65a-66dc-47b3-947b-342ef8548613,2022-04-15,1254,185,348,92,906,93,951,1022,71,68,70,313,24,638,47,97,106,9,7,4,33,4,64,5
56b38e95-326b-422f-bcb7-d4d73c289bab,2022-04-16,1084,228,262,110,822,118,927,999,72,68,73,308,25,619,47,96,106,10,12,11,35,4,61,6
dc07a3be-2558-44ac-ba69-bda4604c6a6f,2022-04-17,753,120,185,49,568,71,922,987,65,79,82,305,24,617,41,98,107,9,9,7,35,5,63,4
9b49a4b2-c691-4ffe-9fb2-46c57dcaaada,2022-04-18,882,143,204,49,678,94,942,1012,70,99,111,306,24,636,46,97,106,9,8,8,33,5,64,4
cc5c819d-23a5-4f63-bce1-e3610a378b22,2022-04-19,3590,680,795,280,2795,400,1124,1215,91,193,280,369,32,755,59,100,106,6,16,16,32,3,68,3
bacec215-5474-4b0c-a335-0ae30b6606fb,2022-04-20,3436,634,892,282,2544,352,1061,1139,78,136,147,344,28,717,50,95,100,5,18,12,29,2,66,3
ee9871f1-f436-467b-a27b-ccbfb4ce3717,2022-04-21,2160,403,577,172,1583,231,1006,1084,78,136,157,320,31,686,47,93,99,6,13,13,33,3,60,3
9477879a-62e4-4557-9c78-bf08e69bb811,2022-04-22,2114,411,532,190,1582,221,917,989,72,110,125,292,26,625,46,79,87,8,11,8,27,5,52,3
dd0d40f4-cdb7-4292-ad9a-e1d6f2c4fd31,2022-04-23,914,169,246,75,668,94,789,853,64,53,54,257,25,532,39,71,78,7,8,5,22,5,49,2
7f138dba-bbad-4844-af5d-1578cc489621,2022-04-24,592,114,144,49,448,65,782,852,70,53,56,260,27,522,43,70,78,8,6,5,23,6,47,2
0b8a8080-161c-4cc6-bc35-1889300bc4f5,2022-04-25,2255,439,499,189,1756,250,876,961,85,135,150,300,34,576,51,69,77,8,8,9,23,6,46,2
69aac243-55ea-4ac1-ba8a-083b572b5df0,2022-04-26,2035,382,514,156,1521,226,896,980,84,126,158,285,34,611,50,67,75,8,11,7,24,5,43,3
ba6f9255-b143-4340-873b-b0e50349c982,2022-04-27,1646,308,447,131,1199,177,843,920,77,85,93,274,31,569,46,57,62,5,6,5,21,3,36,2
3db77bdb-e25a-42ef-999b-e51700307b0a,2022-04-28,1560,306,473,128,1087,178,798,878,80,95,103,266,34,532,46,49,55,6,9,5,19,5,30,1
1646923a-ca21-49b2-87bd-6c2445e2d288,2022-04-29,1435,240,368,112,1067,128,722,795,73,93,99,235,29,487,44,48,53,5,10,4,22,4,26,1
159c324d-0d58-47f2-9e4a-c5497105efde,2022-04-30,602,137,149,63,453,74,613,672,59,51,53,206,26,407,33,51,57,6,9,5,22,5,29,1
16980784-8155-4f72-92e7-f1760c2a65e9,2022-05-01,397,79,106,26,291,53,587,646,59,43,47,194,25,393,34,51,56,5,4,3,23,4,28,1
6cce3138-0ab4-44b4-97b1-c6d6898b9f70,2022-05-02,1685,329,404,125,1281,204,647,710,63,86,100,216,25,431,38,50,53,3,8,7,22,3,28,
b4fbef82-2d12-4299-8f3d-fb5e02ac3df4,2022-05-03,1378,260,342,112,1036,148,617,679,62,75,88,210,22,407,40,53,56,3,10,6,22,3,31,
2b005783-fc4d-4bc3-9de0-327cb2b87bf9,2022-05-04,1207,213,301,87,906,126,546,602,56,63,70,183,21,363,35,45,49,4,7,4,17,3,28,1
0d5e76a4-6113-498a-9339-2d5d3c870772,2022-05-05,934,197,263,83,671,114,487,537,50,62,69,160,20,327,30,41,44,3,5,4,15,2,26,1
4a9a1024-b5b0-4a37-9d82-44706986bd73,2022-05-06,792,182,196,77,596,105,445,493,48,45,52,147,20,298,28,37,40,3,5,3,12,2,25,1
4b533c19-1083-4961-b07c-3c4e2962e980,2022-05-07,238,53,66,23,172,30,375,409,34,24,24,130,11,245,23,39,40,1,6,3,14,1,25,
bdca63e4-18b9-40e0-b01d-c0d0b5434f8f,2022-05-08,134,12,41,3,93,9,376,411,35,36,38,130,12,246,23,39,40,1,5,5,13,1,26,
0f193feb-687c-4100-a476-d82c8566bd07,2022-05-09,870,181,197,49,673,132,402,444,42,47,56,137,12,265,30,40,42,2,10,6,13,1,27,1
9581db18-2019-4a2a-8d82-efc3e17f499f,2022-05-10,752,145,166,58,586,87,354,394,40,32,41,117,11,237,29,38,40,2,8,7,12,1,26,1
dae6ad99-fe4f-450f-99f3-9f99bdc82e27,2022-05-11,591,123,166,53,425,70,312,351,39,35,39,103,10,209,29,34,36,2,3,3,10,1,24,1
dacac11f-ff56-4deb-a53b-7c91eeec72cb,2022-05-12,521,119,138,50,383,69,279,316,37,24,26,92,9,187,28,32,34,2,3,1,9,1,23,1
2a9bfd29-44b1-442c-b715-e0335e5eec02,2022-05-13,470,99,108,48,362,51,248,284,36,17,22,85,9,163,27,23,26,3,4,3,5,2,18,1
89aaa2e1-7977-4d37-a62b-1837948f51c3,2022-05-14,145,26,47,9,98,17,199,229,30,24,26,68,7,131,23,22,25,3,3,2,5,1,17,2
952887ea-174a-4ae7-a965-b9dae4ab4106,2022-05-15,70,9,15,6,55,3,201,228,27,18,20,65,7,136,20,22,25,3,1,1,5,1,17,2
6d472e02-b4a1-430c-800a-8ba7cb08033b,2022-05-16,517,113,116,38,401,75,217,246,29,32,37,71,7,146,22,20,24,4,2,2,7,2,13,2
80178e2d-9a61-4d8f-b36a-4626e5331828,2022-05-17,491,104,128,50,363,54,205,230,25,32,37,63,6,142,19,17,21,4,,,6,2,11,2
62dad525-ea6e-4563-aa94-cac44f205d44,2022-05-18,357,66,95,29,262,37,191,219,28,27,29,55,7,136,21,15,17,2,1,1,6,2,9,
66acc1e3-74d7-4ef8-9c3b-7f3eb17bddc5,2022-05-19,360,71,92,27,268,44,190,215,25,30,31,58,6,132,19,14,16,2,2,1,5,2,9,
f9c1f884-2d30-4f41-9f2c-d3e6a4ccf654,2022-05-20,327,74,82,40,245,34,185,212,27,34,36,57,7,128,20,17,19,2,5,4,6,2,11,
f650755c-bdc5-4024-ab27-7d2c6b075ecf,2022-05-21,85,17,29,7,56,10,162,180,18,9,9,53,6,109,12,16,18,2,2,2,6,2,10,
d16a0e62-f358-42ce-9497-3134b193fcc1,2022-05-22,63,8,22,6,41,2,159,177,18,12,12,55,6,104,12,19,20,1,3,3,8,1,11,
93d275ea-a015-4910-846a-2be6901a67b7,2022-05-23,407,70,101,31,306,39,176,194,18,25,27,62,6,114,12,23,25,2,5,5,10,2,13,
acb027d9-1eff-492d-92a2-621bd81dca35,2022-05-24,199,42,49,14,150,28,152,171,19,14,15,55,6,97,13,24,27,3,4,2,9,2,15,1
efde873a-eed4-480e-9fd6-6beab89a6417,2022-05-25,358,63,96,28,262,35,131,150,19,20,23,44,7,87,12,19,23,4,1,1,7,2,12,2
1043499d-bdbf-4926-8d91-ae9bbbbe1d2f,2022-05-26,246,51,60,20,186,31,137,152,15,21,23,41,6,96,9,13,16,3,,,4,2,9,1
4e8657ee-c1fd-42f1-80bc-38fd72a756a3,2022-05-27,251,51,68,25,183,26,127,139,12,12,12,38,6,89,6,15,18,3,1,1,5,2,10,1
6126d4ef-0865-4949-9e0e-da8a3fc35a3c,2022-05-28,58,11,15,5,43,6,104,115,11,10,11,27,5,77,6,15,18,3,3,3,4,2,11,1
52839b97-1002-4e30-88db-26cf06dbbed6,2022-05-29,29,4,7,1,22,3,106,118,12,5,10,25,5,81,7,15,18,3,1,,4,2,11,1
14312908-229a-409b-a234-676747f46788,2022-05-30,316,64,71,21,245,43,118,129,11,23,24,29,5,89,6,19,22,3,4,4,6,2,13,1
e8e73d6b-575e-4811-9216-437a3775be82,2022-05-31,287,48,82,19,205,29,121,131,10,15,19,33,5,88,5,20,23,3,4,4,8,2,12,1
4d293312-dc53-40ac-b953-48b832f3fb5f,2022-06-01,235,57,61,18,174,39,122,132,10,10,18,34,5,88,5,20,23,3,2,2,7,2,13,1
d52ef5a2-6954-4b2a-95ec-87f679c97942,2022-06-02,177,27,56,11,121,16,101,109,8,6,6,29,5,72,3,17,19,2,,,6,2,11,
f5f3eccd-75ea-40d7-901b-23428f4dfaad,2022-06-03,289,59,78,20,211,39,109,117,8,27,27,30,5,79,3,15,18,3,1,1,6,2,9,1
a1bb1308-3fac-4c27-9319-21160ed8f424,2022-06-04,82,14,30,4,52,10,94,100,6,5,5,27,3,67,3,13,16,3,1,1,4,2,9,1
44e2fa18-69ea-4343-94d8-581dd3f21b70,2022-06-05,29,6,9,4,20,2,94,101,7,9,9,29,3,65,4,13,16,3,,,4,2,9,1
d6210fce-7b68-4151-b223-7a65f1459b25,2022-06-06,405,89,89,25,316,64,109,117,8,22,22,36,3,73,5,15,17,2,4,3,4,2,11,
23248f92-9b7a-4eb6-9ec7-998c3a7888fe,2022-06-07,313,20,76,5,237,15,106,111,5,15,17,36,2,70,3,14,16,2,3,3,6,2,8,
8b9642e9-906d-45e7-b379-4981c7bfaffa,2022-06-08,401,128,85,51,316,77,100,107,7,11,13,34,2,66,5,11,13,2,,,4,2,7,
3169afbf-d94b-439d-8ffe-599828032895,2022-06-09,286,66,60,26,226,40,100,110,10,21,24,32,2,68,8,9,12,3,,1,3,2,6,1
0142c32b-83cc-4ba0-b29f-24a413952085,2022-06-10,327,70,81,20,246,50,100,111,11,15,15,29,3,71,8,6,9,3,1,,,2,6,1
599b5871-10c4-49c2-bca7-a1462666345b,2022-06-11,89,26,29,11,60,15,90,98,8,6,7,28,3,62,5,9,11,2,3,1,,1,9,1
fd62154c-98a2-4726-b511-5eda8a0be035,2022-06-12,64,10,21,1,43,9,90,97,7,8,8,28,2,62,5,7,9,2,,,,1,7,1
1a785079-6082-4b14-9218-6594e5135ee9,2022-06-13,458,117,117,34,341,83,97,106,9,16,17,27,2,70,7,7,10,3,3,2,1,1,6,2
5186864a-885f-4c9f-bd4d-b0a5675018b8,2022-06-14,449,130,90,47,359,83,101,112,11,19,23,26,2,75,9,6,9,3,1,1,1,1,5,2
0c5d3a79-2b3a-49dc-bbb4-30f3c789e8d5,2022-06-15,409,111,101,44,308,67,94,106,12,8,11,23,2,71,10,5,8,3,2,1,2,1,3,2
87d1e817-b82f-4bdb-b641-9afeb45dd781,2022-06-16,370,86,66,34,304,52,104,116,12,21,24,25,2,79,10,7,10,3,2,,2,1,5,2
8400bed5-cbab-4383-a606-699f4a3d2f77,2022-06-17,440,117,86,56,354,61,102,112,10,21,22,27,3,75,7,6,7,1,1,1,2,1,4,
0f8ae975-56b6-4603-a176-8a4e281dfa47,2022-06-18,124,35,28,14,96,21,81,88,7,3,3,25,2,56,5,5,5,,,,1,,4,
c3f1e18a-2839-4e22-aff5-a1ff1f4da314,2022-06-19,69,17,21,9,48,8,94,102,8,18,19,29,2,65,6,4,5,1,1,,1,1,3,
b3f79008-0c01-47cd-b975-18e16193a7e3,2022-06-20,613,134,130,44,483,90,111,120,9,20,25,33,2,78,7,2,3,1,,,1,1,1,
a66e22b5-43d4-4d74-9b66-2e7620130d10,2022-06-21,605,149,129,56,476,93,110,123,13,23,26,33,3,77,10,4,6,2,3,1,2,1,2,1
74b37ee8-9d87-4c2b-b854-c5bb19b844b1,2022-06-22,683,165,138,72,545,93,115,126,11,20,21,34,2,81,9,5,7,2,1,,2,1,3,1
